datetime,flow_1,flow_2,flow_3,flow_4,flow_5,flow_6,flow_7,flow_8,flow_9,flow_10,flow_11,flow_12,flow_13,flow_14,flow_15,flow_16,flow_17,flow_18,flow_19,flow_20
2022-02-01 08:00:00,28.4,11.2,62.0,37.6,2.5,63.4,8.4,1.2,4.9,1.336,2.8,1.18,1.5,1.5,1.0,2.2,5.3,3.42,1.093,0.9
2022-02-01 09:00:00,36.3,14.6,72.7,47.5,3.4,78.9,12.1,1.5,6.6,2.216,3.7,2.012,1.7,1.6,1.2,2.0,6.4,4.78,1.882,0.7
2022-02-01 10:00:00,35.9,15.2,56.0,56.8,4.5,75.3,12.3,1.5,6.6,1.914,3.8,1.906,1.8,1.4,1.2,2.3,6.8,5.064,2.302,1.0
2022-02-01 11:00:00,36.2,13.8,54.4,63.8,3.8,67.1,11.9,1.3,5.8,1.726,3.7,1.95,2.0,1.5,1.5,2.4,6.0,4.432,2.038,0.9
2022-02-01 12:00:00,35.8,13.7,53.6,60.4,3.6,64.7,10.3,1.7,5.4,1.896,3.8,1.868,1.8,1.5,2.1,2.5,5.6,4.336,1.954,1.2
2022-02-01 13:00:00,34.3,12.6,49.3,59.8,3.4,61.7,9.4,1.6,4.9,1.726,3.2,1.796,1.2,1.2,2.0,1.9,5.3,4.572,2.106,1.2
2022-02-01 14:00:00,25.8,9.2,48.1,27.1,2.9,50.5,6.6,0.9,4.1,1.11,2.5,1.116,1.3,0.8,1.8,1.7,5.0,3.336,1.217,0.7
2022-02-01 15:00:00,23.1,8.2,44.2,23.4,3.3,43.3,6.2,0.9,3.4,1.108,2.0,0.948,1.4,0.6,1.6,1.4,3.8,2.872,1.014,0.8
2022-02-01 16:00:00,25.0,10.6,44.3,27.7,2.9,43.7,6.4,0.5,3.4,0.747,2.0,1.472,1.5,1.1,1.8,1.7,4.7,3.172,1.157,0.7
2022-02-01 17:00:00,34.5,14.0,49.8,37.0,2.9,57.4,9.8,1.3,4.4,1.48,3.3,1.72,1.7,1.1,2.2,2.4,5.4,3.912,1.652,0.9
2022-02-01 18:00:00,39.0,16.0,55.9,42.8,4.1,67.0,11.7,1.6,5.5,1.984,3.4,2.424,1.7,1.4,1.7,3.2,5.6,5.348,2.014,1.3
2022-02-01 19:00:00,43.7,17.3,57.8,47.2,3.7,72.9,13.6,1.6,6.3,2.256,4.3,2.378,1.7,1.8,1.4,3.4,7.1,5.684,2.546,0.9
2022-02-01 20:00:00,51.3,19.9,68.1,31.8,4.6,81.1,13.1,2.2,6.9,2.304,4.7,1.992,2.7,1.5,1.9,3.8,7.7,5.824,2.568,1.0
2022-02-01 21:00:00,54.9,25.2,76.9,51.6,5.6,102.7,15.7,2.7,8.1,2.78,6.4,2.898,3.4,3.1,2.1,3.4,8.3,7.152,3.136,1.2
2022-02-01 22:00:00,55.5,27.4,80.7,60.5,6.6,113.4,20.9,2.5,10.4,3.41,7.5,3.854,3.1,3.0,1.8,2.9,9.5,7.464,2.58,1.3
2022-02-01 23:00:00,45.5,24.7,69.8,52.1,5.0,94.6,14.7,1.5,7.9,2.468,5.5,2.49,3.3,2.0,1.3,2.5,7.5,6.624,2.674,1.2
2022-02-02 00:00:00,32.4,15.5,54.7,33.8,3.3,58.8,9.0,0.7,5.1,1.278,2.7,1.802,1.2,1.4,0.8,1.8,5.0,4.908,1.92,0.9
2022-02-02 01:00:00,20.6,6.1,36.9,21.0,2.0,33.1,4.8,0.3,2.1,0.815,2.3,0.666,1.1,0.8,0.4,1.6,3.1,2.027,0.61,0.5
2022-02-02 02:00:00,14.4,3.8,27.0,14.7,1.7,22.5,2.4,0.2,1.2,0.523,1.4,0.573,0.9,0.2,0.2,0.7,1.8,1.422,0.388,0.3
2022-02-02 03:00:00,10.6,3.0,23.4,11.7,1.3,19.3,1.7,0.2,1.0,0.073,1.0,0.264,0.2,0.1,0.2,0.5,1.5,0.841,0.061,0.4
2022-02-02 04:00:00,11.4,1.8,22.0,10.2,1.2,17.9,1.7,0.1,0.9,0.145,0.8,0.236,0.7,0.1,0.2,0.4,1.0,1.168,0.067,0.2
2022-02-02 05:00:00,13.0,2.5,22.7,11.6,1.1,19.2,1.7,0.2,0.9,0.078,1.0,0.227,0.7,0.1,0.3,0.3,1.1,0.878,0.286,0.1
2022-02-02 06:00:00,18.4,2.9,25.1,13.5,1.5,24.5,1.6,0.4,1.2,0.217,1.1,0.702,0.6,0.3,0.6,0.6,1.3,1.042,0.34,0.1
2022-02-02 07:00:00,22.2,6.6,34.8,42.7,2.1,37.9,4.7,0.5,3.3,0.489,1.2,0.908,0.8,0.3,0.6,1.3,2.4,2.024,0.803,0.6
2022-02-02 08:00:00,31.0,13.1,58.2,56.1,3.8,63.1,10.2,1.4,4.8,1.502,3.1,1.604,1.7,1.5,1.4,2.0,4.4,3.72,1.294,0.6
2022-02-02 09:00:00,40.8,18.0,67.0,49.9,5.3,72.4,14.9,1.5,7.4,2.062,3.9,1.82,1.4,1.8,2.0,2.5,7.2,4.756,2.152,1.1
2022-02-02 10:00:00,42.4,20.1,66.9,49.3,5.4,91.0,14.7,2.7,7.9,2.288,4.3,2.244,2.1,1.9,1.7,2.7,8.1,5.436,2.404,1.3
2022-02-02 11:00:00,42.0,17.5,63.3,45.7,5.4,82.6,13.6,2.3,7.0,3.084,4.3,2.176,2.3,1.7,1.4,2.8,8.0,6.336,2.156,1.3
2022-02-02 12:00:00,39.4,16.4,60.6,39.4,4.6,75.1,12.5,1.4,6.6,2.368,4.3,1.768,1.8,1.7,1.2,2.8,6.9,5.096,2.026,1.2
2022-02-02 13:00:00,36.0,14.0,54.5,40.8,4.5,66.0,11.0,1.3,5.2,1.698,3.2,2.06,1.6,1.1,1.6,2.3,6.0,4.432,1.399,1.2
2022-02-02 14:00:00,29.5,10.5,63.7,28.0,3.1,53.6,8.7,1.2,4.4,1.017,2.7,1.378,1.3,0.7,1.0,2.0,5.1,3.568,1.478,0.7
2022-02-02 15:00:00,25.5,10.6,42.3,29.2,3.6,51.0,7.3,1.4,3.8,0.902,3.1,1.852,1.1,0.8,0.9,1.5,4.1,2.509,1.67,0.8
2022-02-02 16:00:00,32.1,10.6,46.6,34.4,3.4,56.0,8.1,1.0,4.7,0.802,3.1,1.682,1.5,1.1,0.9,1.9,4.6,3.272,1.38,0.8
2022-02-02 17:00:00,39.4,14.5,50.5,44.3,3.8,67.4,10.5,1.5,5.7,1.172,3.8,1.524,1.8,1.1,1.1,2.4,6.2,4.26,1.928,1.5
2022-02-02 18:00:00,40.6,16.7,56.4,48.5,4.4,74.9,13.3,1.8,6.6,1.69,4.6,1.986,1.8,1.4,1.5,3.0,7.6,5.576,2.252,1.5
2022-02-02 19:00:00,47.9,19.8,66.0,54.7,5.4,85.9,16.8,2.4,7.6,2.414,4.9,2.506,2.8,2.1,1.4,3.9,8.2,6.236,2.752,1.3
2022-02-02 20:00:00,59.1,23.1,70.1,49.7,5.7,101.4,20.0,2.7,8.1,3.004,5.9,2.802,2.6,1.8,1.7,3.8,7.5,6.776,2.692,1.6
2022-02-02 21:00:00,62.3,30.5,84.4,69.0,6.9,117.7,20.9,2.7,9.1,4.406,8.5,3.622,2.7,3.6,2.2,4.4,10.7,7.4,2.916,1.1
2022-02-02 22:00:00,61.6,33.4,86.3,69.8,7.8,120.7,23.5,2.3,11.9,3.696,9.9,4.962,3.6,3.8,2.1,5.4,11.6,8.168,3.188,1.4
2022-02-02 23:00:00,48.1,25.7,75.7,59.9,5.4,92.7,19.4,1.3,8.9,2.522,6.6,3.386,3.6,2.2,1.6,3.6,8.8,6.9,2.296,1.2
2022-02-03 00:00:00,31.3,16.7,52.1,39.9,2.8,59.7,10.4,0.7,4.4,2.164,3.0,2.084,2.1,1.3,1.1,2.3,5.7,4.276,0.891,1.3
2022-02-03 01:00:00,20.5,6.5,34.0,24.1,1.7,37.6,4.4,0.6,2.0,0.907,2.0,0.842,0.9,0.7,0.9,1.4,4.0,2.211,0.55,0.4
2022-02-03 02:00:00,16.9,3.6,27.5,18.6,1.4,25.2,2.6,0.2,1.8,0.334,1.5,0.393,0.4,0.5,1.0,0.8,1.9,1.441,0.233,0.3
2022-02-03 03:00:00,15.4,3.0,23.1,17.0,1.1,21.7,2.0,0.1,1.0,0.33,0.3,0.242,0.9,0.1,0.8,0.3,1.3,1.197,0.188,0.4
2022-02-03 04:00:00,15.9,2.2,22.4,15.7,1.0,20.0,1.2,0.2,0.9,0.196,0.4,0.127,0.3,0.1,0.9,0.3,0.8,1.33,0.174,0.2
2022-02-03 05:00:00,17.1,2.7,21.4,15.3,1.1,20.1,1.2,0.1,0.7,0.122,0.7,0.106,0.3,0.1,0.8,0.3,0.6,0.623,0.365,0.1
2022-02-03 06:00:00,20.8,2.5,25.0,16.9,1.4,22.9,1.9,0.3,1.1,0.156,0.4,0.279,0.7,0.3,1.2,0.5,1.0,0.806,0.417,0.1
2022-02-03 07:00:00,23.4,6.3,33.5,24.6,2.1,38.0,4.4,0.6,3.4,0.448,1.6,1.381,0.9,0.5,1.1,1.1,2.3,1.948,0.75,0.5
2022-02-03 08:00:00,31.6,12.3,50.7,37.4,3.3,60.7,8.1,1.5,5.0,0.904,2.7,2.782,1.6,1.4,1.7,1.9,4.2,3.448,1.192,0.8
2022-02-03 09:00:00,36.6,16.9,64.0,49.2,5.1,79.8,14.7,1.6,7.6,2.002,3.9,2.798,1.7,1.8,1.8,2.3,6.9,4.392,2.178,0.9
2022-02-03 10:00:00,41.4,20.2,69.0,53.6,5.2,84.2,15.5,2.1,7.7,2.398,4.7,2.06,1.8,1.7,1.8,2.7,8.2,5.516,3.268,1.4
2022-02-03 11:00:00,44.6,19.6,70.6,57.2,6.0,83.0,15.9,2.1,7.7,3.0,5.6,2.692,2.1,2.1,1.6,3.3,8.4,5.592,2.732,2.4
2022-02-03 12:00:00,42.2,18.8,67.2,53.8,5.5,77.7,14.0,2.1,8.0,2.53,5.0,2.124,2.3,1.9,1.8,3.2,7.7,5.332,2.38,1.6
2022-02-03 13:00:00,37.2,15.1,61.0,42.7,4.1,70.3,12.5,1.5,6.6,1.592,3.9,1.75,1.8,1.3,1.3,2.3,6.6,5.256,2.052,1.2
2022-02-03 14:00:00,31.5,12.8,50.8,28.0,3.4,57.0,8.8,1.0,4.9,0.882,2.6,0.94,1.2,0.9,1.0,1.7,5.3,3.876,1.574,1.0
2022-02-03 15:00:00,29.3,11.8,48.8,28.0,2.9,52.2,7.1,1.0,4.0,0.861,2.9,1.14,1.6,0.9,1.2,1.7,4.3,4.004,1.61,0.7
2022-02-03 16:00:00,31.2,13.0,46.4,31.9,3.6,59.6,8.8,1.4,5.0,1.281,3.0,1.092,1.5,1.2,1.1,2.6,4.7,3.272,1.556,0.9
2022-02-03 17:00:00,40.2,15.9,55.5,41.4,4.7,72.8,13.1,1.7,6.5,1.576,4.7,2.11,1.7,1.8,0.9,3.1,6.9,4.26,1.94,1.0
2022-02-03 18:00:00,43.7,19.1,62.0,45.8,4.3,83.6,15.0,1.6,8.0,2.248,4.6,2.328,2.5,1.5,1.6,3.5,8.0,5.576,2.244,1.2
2022-02-03 19:00:00,50.9,21.7,66.7,52.3,5.6,93.0,16.0,1.8,8.2,2.452,5.6,2.744,2.7,1.9,1.6,4.0,7.3,6.236,2.368,1.1
2022-02-03 20:00:00,55.2,25.9,75.6,47.2,5.5,103.2,17.4,2.1,9.9,3.46,6.5,3.692,2.7,2.6,1.8,5.2,8.0,7.708,2.692,1.5
2022-02-03 21:00:00,63.8,28.8,85.3,64.1,8.2,128.4,19.9,2.2,12.3,3.46,8.4,3.868,3.3,3.5,1.8,4.3,11.4,8.6,2.916,1.6
2022-02-03 22:00:00,64.1,31.1,89.9,65.8,8.0,123.2,25.3,2.4,10.6,4.212,8.3,4.408,3.2,3.7,1.6,5.3,13.4,8.168,3.188,1.6
2022-02-03 23:00:00,45.7,26.0,73.9,54.8,4.8,93.4,18.6,1.4,9.2,2.518,5.1,2.838,3.5,2.2,1.4,3.9,9.4,6.9,2.296,1.5
2022-02-04 00:00:00,33.3,14.2,51.9,35.6,3.1,59.7,11.0,0.9,5.1,1.518,3.5,2.12,2.3,0.9,1.5,2.5,5.7,4.276,0.891,0.7
2022-02-04 01:00:00,21.9,7.4,38.1,22.7,2.0,37.0,5.3,0.7,1.9,0.675,2.2,1.418,1.1,0.6,0.9,1.8,2.7,2.211,0.55,0.6
2022-02-04 02:00:00,18.3,4.2,30.2,17.4,1.6,26.2,2.5,0.2,1.7,0.562,1.5,0.254,0.3,0.3,0.9,0.8,1.9,1.895,0.233,0.2
2022-02-04 03:00:00,17.5,3.4,23.4,12.3,1.1,21.4,2.3,0.1,0.8,0.178,0.8,0.316,0.3,0.1,0.5,0.4,1.3,1.193,0.188,0.4
2022-02-04 04:00:00,17.5,3.4,22.9,11.4,1.0,17.7,1.2,0.1,1.2,0.196,0.6,0.176,0.3,0.1,0.1,0.3,0.9,0.356,0.174,0.2
2022-02-04 05:00:00,18.7,2.2,22.6,11.2,1.1,18.8,1.2,0.1,0.9,0.122,1.0,0.173,0.6,0.1,0.2,0.3,0.9,0.547,0.365,0.1
2022-02-04 06:00:00,20.2,3.0,26.8,21.8,1.3,24.8,2.3,0.3,1.7,0.156,1.1,0.327,0.6,0.3,0.7,0.5,1.4,0.87,0.342,0.2
2022-02-04 07:00:00,24.1,7.3,36.7,48.6,2.1,44.1,5.3,0.4,4.0,0.448,2.1,0.896,0.6,0.7,0.7,1.7,2.8,2.496,0.574,0.7
2022-02-04 08:00:00,33.1,15.9,49.6,59.1,4.1,66.3,10.0,2.0,6.6,1.136,3.5,1.89,1.6,1.1,1.1,2.7,5.9,4.7,1.67,0.8
2022-02-04 09:00:00,41.6,20.2,61.7,64.7,6.0,84.4,15.4,2.5,9.3,2.052,5.8,2.46,2.3,2.0,1.6,3.3,9.7,5.388,2.648,0.8
2022-02-04 10:00:00,45.6,20.2,70.1,69.5,5.9,93.4,17.1,2.5,9.7,2.718,5.2,3.328,3.0,2.2,1.8,3.3,11.2,6.056,3.052,1.9
2022-02-04 11:00:00,46.5,21.6,66.6,54.5,6.6,89.2,17.3,2.4,7.9,2.704,5.0,3.018,3.1,2.4,2.0,3.1,10.2,6.44,3.056,2.5
2022-02-04 12:00:00,43.9,21.0,63.9,49.2,5.5,79.2,14.9,2.2,8.0,3.166,4.8,2.47,2.4,2.1,1.7,2.9,9.3,5.92,3.424,2.5
2022-02-04 13:00:00,39.0,17.7,60.1,45.1,4.9,70.8,12.2,1.6,6.8,2.15,4.5,2.124,2.3,1.7,1.7,2.5,7.7,5.896,2.8,1.6
2022-02-04 14:00:00,34.6,13.8,52.9,28.1,3.7,57.6,10.0,1.2,6.0,1.488,3.4,1.194,1.4,1.1,1.4,2.1,6.0,3.984,1.563,1.4
2022-02-04 15:00:00,31.0,12.0,47.0,48.8,3.3,55.1,7.8,0.8,4.7,1.588,2.6,1.518,1.6,1.4,1.3,2.3,4.3,3.152,1.536,1.2
2022-02-04 16:00:00,32.7,12.8,52.0,58.7,3.9,57.7,9.3,1.1,5.9,1.5,3.1,1.964,2.6,1.4,1.2,2.4,5.5,3.832,1.936,1.3
2022-02-04 17:00:00,43.1,17.1,58.8,52.6,3.8,71.9,12.4,1.7,7.3,2.114,4.4,1.852,2.1,2.0,1.2,3.3,7.7,4.668,2.192,1.2
2022-02-04 18:00:00,48.0,20.1,64.6,52.0,4.8,76.5,14.0,2.1,9.2,2.108,6.4,2.304,2.1,2.0,1.9,4.2,8.4,5.484,2.71,1.4
2022-02-04 19:00:00,53.6,22.8,73.7,61.4,5.6,86.5,19.8,2.4,9.8,3.068,6.6,2.348,2.3,1.9,2.2,4.6,10.4,7.228,2.91,1.9
2022-02-04 20:00:00,55.1,22.7,73.4,43.9,6.2,80.6,19.3,3.0,10.0,3.7,6.7,3.276,2.8,2.5,2.4,4.6,9.3,7.06,3.312,1.5
2022-02-04 21:00:00,64.9,30.1,90.1,65.0,6.7,121.5,23.5,2.9,10.5,5.006,7.4,3.364,3.1,4.0,2.2,5.6,12.7,10.104,3.598,2.1
2022-02-04 22:00:00,69.0,37.5,107.6,77.1,8.7,141.6,26.3,3.1,14.6,4.836,9.7,4.946,5.1,4.4,3.5,6.6,13.8,10.028,4.45,2.4
2022-02-04 23:00:00,55.3,30.1,91.6,78.4,5.5,119.7,20.8,1.8,12.0,3.91,7.6,4.862,3.9,3.5,2.3,5.4,10.5,8.732,3.576,1.7
2022-02-05 00:00:00,36.5,16.6,55.9,38.7,3.6,62.1,12.4,1.0,5.5,2.576,4.5,1.928,2.4,2.1,1.0,2.4,5.6,5.16,1.581,1.2
2022-02-05 01:00:00,24.3,7.7,38.7,22.2,2.4,35.8,4.7,0.8,2.8,1.354,2.4,0.73,1.3,0.9,0.4,1.7,3.5,2.303,1.202,0.3
2022-02-05 02:00:00,17.6,4.3,29.3,14.2,1.4,24.7,2.9,0.2,1.9,0.357,1.5,0.626,0.9,0.3,0.4,0.8,1.3,1.695,0.293,0.2
2022-02-05 03:00:00,14.7,2.9,25.8,10.6,0.9,19.5,1.9,0.1,1.1,0.162,0.6,0.362,0.8,0.1,0.2,0.7,1.7,1.257,0.118,0.4
2022-02-05 04:00:00,15.0,2.3,23.6,11.3,1.0,17.6,1.5,0.1,0.9,0.281,0.7,0.307,0.9,0.4,0.2,0.4,0.9,0.757,0.167,0.2
2022-02-05 05:00:00,14.4,2.5,24.4,22.2,0.9,18.9,1.5,0.2,0.7,0.143,0.6,0.143,0.8,0.1,0.1,0.4,0.9,0.509,0.304,0.1
2022-02-05 06:00:00,18.0,4.0,27.3,35.4,1.5,22.7,2.1,0.4,1.3,0.2,0.9,0.398,0.9,0.3,0.3,0.6,1.0,0.87,0.702,0.2
2022-02-05 07:00:00,22.9,8.0,37.8,39.4,2.1,39.6,6.3,0.8,4.4,1.056,1.9,0.744,1.2,0.7,0.8,1.5,3.1,2.496,0.977,0.6
2022-02-05 08:00:00,33.6,13.9,51.2,42.0,4.2,68.1,11.6,1.8,6.6,1.136,3.3,1.858,1.4,1.4,1.4,2.5,6.3,4.7,1.574,1.2
2022-02-05 09:00:00,45.1,19.1,64.7,55.0,6.1,88.7,14.9,2.5,8.3,2.052,4.4,2.42,2.1,2.2,1.8,2.9,9.0,5.388,2.73,1.3
2022-02-05 10:00:00,48.2,23.8,73.5,61.9,6.1,103.4,18.6,2.6,9.9,2.718,6.4,3.164,2.4,3.1,2.0,3.2,9.2,6.752,3.052,1.6
2022-02-05 11:00:00,48.8,25.0,79.5,63.4,7.0,100.8,18.5,2.5,9.9,2.704,6.9,4.38,2.7,2.7,2.4,4.1,9.5,7.4,3.056,3.2
2022-02-05 12:00:00,47.7,22.2,69.6,61.6,5.8,86.4,16.4,2.2,8.5,3.458,5.7,2.502,2.4,2.5,2.3,4.1,8.6,6.736,3.424,2.5
2022-02-05 13:00:00,43.2,17.7,66.0,52.4,5.2,80.0,15.7,2.4,7.7,2.21,5.4,2.138,2.2,2.1,1.8,3.3,7.2,5.716,2.8,1.7
2022-02-05 14:00:00,32.0,13.8,54.6,37.9,3.9,64.3,12.1,1.6,5.6,2.378,4.2,1.492,1.6,2.6,1.3,3.1,5.8,3.812,2.392,1.6
2022-02-05 15:00:00,27.3,12.6,49.1,29.8,3.2,55.1,9.8,1.4,4.5,1.708,2.6,1.532,1.4,1.9,1.3,2.1,5.8,3.52,1.754,1.4
2022-02-05 16:00:00,32.8,13.3,51.2,33.3,4.1,59.5,10.6,1.6,5.5,1.051,2.8,1.506,1.7,2.3,1.4,2.1,6.8,3.055,1.91,1.6
2022-02-05 17:00:00,42.8,17.7,63.0,45.0,4.7,71.4,13.8,2.1,7.1,1.946,4.9,2.344,2.1,2.5,1.8,3.6,6.9,4.772,1.992,1.6
2022-02-05 18:00:00,43.8,20.6,69.6,52.2,5.4,83.3,15.9,2.2,8.7,2.45,5.4,2.782,2.9,3.0,2.1,5.1,8.1,6.444,2.606,1.9
2022-02-05 19:00:00,52.1,22.8,74.1,60.2,6.5,92.1,19.1,2.8,8.6,2.756,6.6,2.808,2.5,2.9,2.3,5.6,9.2,6.572,3.034,1.4
2022-02-05 20:00:00,60.2,29.2,85.1,53.9,7.6,116.6,21.8,2.7,10.0,3.614,7.5,3.684,3.3,2.9,2.8,6.6,11.6,8.9,3.492,1.8
2022-02-05 21:00:00,67.5,30.8,98.8,75.1,9.2,133.7,25.4,2.9,13.1,5.302,8.9,4.548,3.1,4.2,2.9,6.7,13.8,10.556,4.626,1.8
2022-02-05 22:00:00,69.0,39.3,109.1,79.0,9.1,139.7,26.4,2.6,14.2,5.82,11.7,4.946,3.9,5.6,3.8,5.4,13.8,9.912,4.29,2.7
2022-02-05 23:00:00,55.4,30.6,83.0,68.6,5.3,106.9,21.0,2.5,10.6,3.984,8.1,4.862,4.0,4.4,2.3,4.3,12.2,6.96,3.42,1.5
2022-02-06 00:00:00,33.5,16.4,57.5,37.2,3.1,63.1,13.4,0.9,5.8,2.576,6.0,1.928,1.6,1.6,1.0,3.7,7.3,4.162,2.56,1.3
2022-02-06 01:00:00,22.4,8.6,39.8,23.2,2.1,37.1,5.3,0.6,2.7,1.354,2.7,0.73,1.1,1.2,1.5,1.8,3.9,3.28,1.316,0.7
2022-02-06 02:00:00,16.7,5.3,29.2,15.3,1.8,26.9,2.8,0.4,2.1,0.357,2.2,0.803,0.7,0.5,0.7,1.2,2.7,1.661,0.506,0.3
2022-02-06 03:00:00,14.8,2.8,26.9,11.7,1.3,20.6,1.6,0.3,1.4,0.162,1.0,0.786,0.4,0.6,0.3,0.4,1.8,1.198,0.416,0.4
2022-02-06 04:00:00,14.1,2.4,24.3,11.9,1.2,17.5,1.6,0.2,0.8,0.189,0.7,0.148,0.5,0.3,0.2,0.3,1.0,1.148,0.18,0.2
2022-02-06 05:00:00,17.7,2.6,23.8,19.9,1.3,18.9,1.2,0.2,1.3,0.157,0.5,0.213,0.5,0.2,0.3,0.7,0.9,1.016,0.323,0.1
2022-02-06 06:00:00,19.8,3.7,25.5,32.4,1.5,23.6,2.2,0.3,1.2,0.158,0.8,0.397,0.6,0.2,0.3,0.7,1.2,1.209,0.415,0.3
2022-02-06 07:00:00,27.1,8.6,40.1,42.6,2.5,45.1,6.4,1.1,4.8,0.962,2.1,0.75,1.1,1.3,1.0,1.7,3.5,2.604,0.859,1.2
2022-02-06 08:00:00,37.1,16.0,53.3,42.5,4.4,74.4,12.1,2.4,7.8,1.968,3.3,2.146,2.1,2.2,1.5,3.6,6.5,4.932,2.362,1.4
2022-02-06 09:00:00,45.7,18.7,69.1,51.9,6.7,86.1,18.4,2.4,10.6,2.976,5.9,3.256,2.5,2.7,1.7,4.1,9.4,5.792,4.478,1.7
2022-02-06 10:00:00,48.1,23.8,80.6,55.7,7.2,101.7,19.9,3.0,9.8,3.29,7.5,4.026,3.5,2.9,2.2,5.1,10.8,7.4,3.73,1.7
2022-02-06 11:00:00,51.8,25.4,80.4,53.6,7.2,104.7,21.8,2.9,10.1,4.002,8.2,3.854,2.7,4.0,2.4,5.8,11.3,7.296,3.892,1.9
2022-02-06 12:00:00,46.8,24.0,74.6,72.5,6.2,96.7,20.3,2.8,9.7,3.91,6.4,3.5,2.2,4.1,1.5,5.0,11.7,6.936,3.406,1.8
2022-02-06 13:00:00,40.4,19.9,71.0,65.4,5.7,87.7,16.4,2.0,8.0,3.562,5.7,3.076,2.0,3.4,1.9,4.0,9.4,6.408,3.138,1.4
2022-02-06 14:00:00,35.0,16.3,58.9,48.1,4.9,71.3,11.3,1.6,4.8,3.818,5.2,2.4,2.8,2.3,2.1,2.9,7.3,5.396,2.69,1.4
2022-02-06 15:00:00,32.2,13.4,56.7,39.0,4.6,62.9,9.4,1.6,5.6,1.944,4.1,2.586,2.5,1.8,1.5,3.1,6.0,4.072,2.502,1.5
2022-02-06 16:00:00,34.7,13.2,60.2,31.1,3.8,68.9,10.0,2.1,6.4,2.446,3.9,2.118,2.4,1.6,1.1,3.3,7.0,4.588,2.99,1.7
2022-02-06 17:00:00,43.0,18.8,67.2,48.9,5.2,81.1,13.8,2.4,8.3,2.32,5.5,2.66,2.3,2.6,1.6,4.5,9.1,5.792,2.618,1.7
2022-02-06 18:00:00,50.0,22.9,72.7,60.8,6.1,93.3,18.2,2.8,9.9,2.91,6.5,3.16,2.7,3.4,2.1,5.5,9.4,7.248,2.966,1.7
2022-02-06 19:00:00,54.5,23.8,79.0,63.9,7.2,101.5,21.2,3.3,10.1,2.986,7.6,3.632,3.4,3.9,2.6,6.4,9.3,7.856,2.872,2.7
2022-02-06 20:00:00,63.5,28.7,91.6,60.6,9.0,122.0,22.7,3.7,11.4,3.812,10.8,5.736,3.4,4.8,3.6,6.5,13.8,9.88,4.804,2.2
2022-02-06 21:00:00,71.2,40.1,114.4,80.7,11.6,154.3,31.4,4.4,13.7,6.328,12.0,7.408,4.7,6.9,4.1,7.6,18.0,12.936,5.418,3.3
2022-02-06 22:00:00,71.7,45.8,120.2,81.7,10.7,160.2,33.8,4.8,16.3,7.2,12.9,5.908,4.0,8.0,3.6,8.5,18.0,12.024,5.494,3.8
2022-02-06 23:00:00,55.7,31.9,96.0,88.3,6.0,118.6,23.2,2.9,10.8,5.4,8.0,4.384,3.4,5.6,2.3,6.7,14.7,9.452,3.602,2.6
2022-02-07 00:00:00,36.0,19.0,59.5,40.4,4.3,67.6,13.6,1.2,5.6,2.64,4.7,2.648,2.9,3.2,1.6,5.3,7.4,5.352,2.928,2.3
2022-02-07 01:00:00,23.1,11.0,38.6,23.4,2.5,37.4,6.3,0.6,2.6,1.147,2.5,1.356,1.4,1.3,0.6,2.2,3.8,2.796,1.244,1.0
2022-02-07 02:00:00,18.9,5.4,29.6,15.3,1.5,25.2,3.5,0.8,1.5,0.948,1.5,0.776,0.8,0.5,0.4,0.6,2.1,1.587,0.587,0.3
2022-02-07 03:00:00,16.4,4.0,25.1,12.9,1.0,19.8,2.6,0.3,2.1,0.221,0.8,0.284,0.5,0.6,0.2,0.4,2.0,1.588,0.253,0.4
2022-02-07 04:00:00,14.1,3.4,23.1,13.8,1.2,18.8,2.0,0.5,1.5,0.336,0.7,0.28,0.3,0.3,0.1,0.5,1.6,0.833,0.355,0.2
2022-02-07 05:00:00,16.6,3.4,22.9,37.7,1.1,20.4,2.1,0.2,1.4,0.181,0.8,0.294,0.5,0.2,0.4,0.5,1.1,0.759,0.449,0.1
2022-02-07 06:00:00,18.8,4.9,29.2,43.0,1.7,28.7,4.1,0.9,2.1,0.376,1.3,0.734,0.9,0.5,0.7,0.9,2.3,1.546,0.701,0.8
2022-02-07 07:00:00,36.0,12.9,51.4,48.4,4.3,65.7,12.5,1.6,6.3,1.521,3.4,2.248,2.1,1.9,1.7,3.2,7.2,4.092,2.264,1.9
2022-02-07 08:00:00,41.2,17.2,64.5,49.2,5.3,88.0,16.1,2.6,8.0,2.178,3.7,2.806,1.7,3.3,2.1,4.9,8.5,5.88,3.514,2.4
2022-02-07 09:00:00,43.5,20.5,76.8,51.6,5.8,96.8,17.8,2.9,9.6,3.096,5.4,4.098,2.0,4.0,2.1,4.0,9.2,6.656,3.042,2.0
2022-02-07 10:00:00,46.1,22.4,77.3,53.6,6.9,101.1,17.9,2.8,9.0,3.572,6.0,4.158,2.5,3.3,2.2,4.5,10.2,6.736,3.526,3.1
2022-02-07 11:00:00,49.4,22.0,72.3,45.8,6.5,97.6,19.3,2.6,8.3,3.232,5.9,3.316,2.2,4.1,1.8,5.5,10.5,5.82,3.832,2.5
2022-02-07 12:00:00,44.5,20.8,70.0,47.6,5.5,92.1,16.2,2.7,8.5,3.12,6.5,3.11,2.0,2.8,1.5,4.1,8.2,5.968,3.29,2.4
