time,flow_1,flow_2,flow_3,flow_4,flow_5,flow_6,flow_7,flow_8,flow_9,flow_10,flow_11,flow_12,flow_13,flow_14,flow_15,flow_16,flow_17,flow_18,flow_19,flow_20,train or test
2022/3/13 8:00,53.8,24.2,83.5,63.2,8.8,115,22.1,3.4,10.9,3.704,6.8,4.468,2.5,4.5,2.8,6.3,45.6,8.328,4.374,3.2,train
2022/3/13 9:00,63.2,28.4,95.5,69.4,10.3,131.6,25.7,4.1,13.8,4.616,9.2,6.544,3,5.5,4.2,8.7,,10.656,5.644,4.7,train
2022/3/13 10:00,62.2,31.9,95.7,70.1,10,132.8,24.3,3.5,12.5,4.428,9.7,5.532,3.9,6,3,8.3,,10.952,6.028,4.2,train
2022/3/13 11:00,56.7,29.9,94.3,66.9,8.6,123.2,24.9,3.8,11.1,4.074,10.3,5.644,4.4,4.6,3.5,8.5,14.5,10.2,4.706,3.5,train
2022/3/13 12:00,51.3,30,91,60.7,8.1,117.5,23.5,3.9,9.7,3.604,8.1,4.828,4.1,4.8,2.7,8,15,9.436,3.988,3.8,train
2022/3/13 13:00,47.1,23.7,79.4,50.8,7.5,101,18.4,3,8.5,3.582,7.6,3.72,3.3,4,2.3,6.7,11.8,7.488,3.386,3.5,train
2022/3/13 14:00,34.6,17,59.7,31.3,5,77,13.6,2.3,5.7,2.096,5.9,4,2.8,2.8,2.4,4.6,9.1,6.412,2.622,2.1,train
2022/3/13 15:00,36.4,16.5,61.2,34,5.3,76,11.7,1.9,5.9,1.884,5.7,4.32,2.7,2,1.8,3.9,7.3,5.628,3.138,2.1,train
2022/3/13 16:00,40.1,17.9,67.2,36.6,5.1,82.9,14.9,1.9,6.5,2.528,5.1,2.752,2.9,2.6,2.3,3.8,8.2,6.208,3.44,2.8,train
2022/3/13 17:00,50.1,24.1,78.6,56,7.1,99.9,18.2,2.9,7.6,3.02,7.1,3.58,3.3,3.1,2.1,6.1,11.3,7.188,4.7,3.1,train
2022/3/13 18:00,57.7,26.7,85.2,70.4,7.8,114.7,22.7,4.1,10.2,3.582,9,4.452,4.4,4.2,3.2,8.2,14.2,8.332,4.348,3.4,train
2022/3/13 19:00,62,31.8,93,79.8,8.5,123.3,26.1,3.5,9.6,4.734,9.9,5.364,4.2,4.7,3.3,8.8,15.2,10.628,4.756,3.5,train
2022/3/13 20:00,67.4,35.9,98,66.8,8.7,133.7,25.8,3,11.9,18.866,9.7,6.168,5,5.2,4.2,8.7,15.1,12.656,5.858,3.4,train
2022/3/13 21:00,74.8,46.9,123.4,84.6,11.7,178,32.6,4.5,16.6,,13.9,8.912,5.1,8.4,4.9,11.6,19,15.312,7.538,3.6,train
2022/3/13 22:00,73,45.2,132.6,83.6,12.1,165.6,39.1,4.3,18.2,,13.6,8.556,5.4,8,4.7,12,24.1,32.46,6.972,4.3,train
2022/3/13 23:00,59.9,32.3,101,98.2,8,117.2,26.1,3.5,11.1,5.35,9.2,5.896,4.4,5.6,3.8,9.1,15.7,,5.096,4.3,train
2022/3/14 0:00,36.5,17.9,62.4,51.4,4.4,69.2,13.6,1.6,6.1,3.228,5.7,3.464,2.8,4.1,2.9,5,7.9,,2.706,2.3,train
2022/3/14 1:00,22.8,8.1,37.9,26.3,3,39.2,5.9,1.1,1.9,1.236,3.1,1.128,1.1,1.9,1.2,2.9,4.8,3.42,1.471,1.2,train
2022/3/14 2:00,16,5.5,26.9,16.5,1.9,25,3.1,0.5,1.2,0.266,1.7,0.555,0.8,0.5,0.3,1.3,2,1.797,0.615,0.5,train
2022/3/14 3:00,12.8,3,22,13.7,1,21.6,2.2,0.4,1,0.224,0.8,0.395,0.4,0.7,0.3,1.1,0.9,0.928,0.378,0.3,train
2022/3/14 4:00,13.2,2.7,22,15.1,1,20.4,1.8,0.2,0.9,0.166,1,0.219,0.2,0.3,0.3,0.4,0.7,0.846,0.237,0.1,train
2022/3/14 5:00,17.7,3.1,22.9,15.6,1,22.4,1.7,0.4,1,0.085,1,0.231,0.2,0.1,0.2,0.7,1.1,0.831,0.358,0.2,train
2022/3/14 6:00,24.6,8,35.2,24.2,2.4,43,5.3,0.8,2.8,0.701,2,1.094,1.3,1,1.2,1.6,3.9,2.296,1.269,1.2,train
2022/3/14 7:00,44.1,19.3,63.4,52,6.2,93.6,16.4,2.6,9.6,2.88,5.2,3.312,3.6,2.5,2.5,4.5,10,5.36,3.162,2.3,train
2022/3/14 8:00,57.5,27.7,93.9,67.9,9.2,127.2,24.4,4.1,12.6,4.844,7.9,5.288,3.8,5,3.4,8,15.9,10.432,6.016,3.9,train
2022/3/14 9:00,58.9,29.5,100.5,68.5,9.5,121.4,25,3.7,10.2,5.508,9.3,6.888,4,5.2,3.4,8.9,16.9,9.6,5.886,4,train
2022/3/14 10:00,51.2,28.4,93.5,63.6,8,107.6,22.5,3.4,9.7,4.286,7.7,5.396,2.9,3.7,2.9,8.9,14,9.892,4.324,3.4,train
2022/3/14 11:00,54.4,29.1,89.6,60.1,8.3,112.9,24.8,3.5,10.3,3.934,9.2,4.668,3.8,4.6,3.3,7.9,13.7,9.312,4.444,3.7,train
2022/3/14 12:00,51.5,28.3,85,57.3,8.7,113.1,23.4,2.8,10.4,19.535,8.9,4.2,3.2,4.5,3.4,7.3,14.4,8.772,4.262,3,train
2022/3/14 13:00,44,23.6,72.1,47.8,5.3,93.8,18.3,2,6.5,,7,4.064,2.2,3.7,2.4,6,10.4,7.24,3.198,2.2,train
2022/3/14 14:00,31.7,15.5,58.5,30.8,4.6,71.1,11.4,1.5,4.7,,4.7,2.884,2,3.8,1.6,4,7.5,5.336,2.478,2.2,train
2022/3/14 15:00,33.7,16.4,55.2,29,4.6,75,11.4,2,5.7,,4.1,3.428,2.1,2.7,1.6,3.9,8.9,5.964,2.246,1.8,train
2022/3/14 16:00,38.1,17.7,65.4,33.5,4,77.5,12.1,1.7,5.6,,4.7,3.56,2.3,2.4,1.9,4.8,6.9,19.384,2.746,2,train
2022/3/14 17:00,46.3,22.2,73.8,54.5,5.8,92.6,18.3,2.8,7.9,,5.9,4.164,2.9,2.8,2.2,5.9,10.3,,2.882,2,train
2022/3/14 18:00,54.3,27.3,87.9,70,7.5,109.4,22.4,3.7,10,,8.6,4.404,3,4.3,2.6,7.4,13.9,,4.336,2.8,train
2022/3/14 19:00,59.9,33.4,98.5,74.9,8.3,120.1,27,3.4,9.5,3.066,10.5,5.648,3.5,3.8,3.2,7.8,15.2,10.048,4.792,2.8,train
2022/3/14 20:00,69.4,39.3,107.6,67,10.2,143.4,29.5,4.2,11,6.17,10.9,7.488,4.6,5.7,4.1,9.8,16.7,12.492,6.078,3.2,train
2022/3/14 21:00,73.4,46,130.2,85.2,11.5,179,36.1,4.6,18.4,6.764,13.4,8.296,6.2,7.6,4.7,11.1,20,13.772,7.698,4.4,train
2022/3/14 22:00,72.1,43.5,122.3,83.3,10.7,162.9,38.4,4.2,16.8,7.554,14.2,7.432,5.5,7.3,5.3,10.2,21.3,34.872,7.36,4.3,train
2022/3/14 23:00,53.2,29.2,88.6,89.2,6.7,105.1,23.3,3.1,10.4,4.61,9.7,5.224,3.8,4.8,3.6,7.6,13.3,,4.66,3.1,train
2022/3/15 0:00,31.3,16.3,54.7,39.9,4.1,57,10.8,1.7,4.7,1.856,4,2.608,1.9,3.1,2.1,4.3,6.7,,1.952,2,train
2022/3/15 1:00,20.7,8.2,34.6,21.3,2.9,32.9,5.1,0.4,2.2,1.252,2.5,1.512,0.9,1.4,0.8,1.9,3.5,,0.899,0.6,train
2022/3/15 2:00,14.3,4.3,26.4,13.7,2.2,23.4,3,0.4,1.2,1.716,1.4,2.608,0.7,0.6,0.5,1,2,,0.277,0.3,train
2022/3/15 3:00,13.1,3.3,24.3,12.7,1.8,20.2,1.7,0.2,1.2,,1.4,,0.5,0.2,0.3,0.7,1.4,0.801,0.257,0.7,train
2022/3/15 4:00,13,3.3,21.8,11.8,1.1,20.2,1.5,0.2,0.8,,0.9,,0.2,0.1,0.2,0.5,0.6,3.258,0.286,0.3,train
2022/3/15 5:00,16.5,3.8,23.3,12.8,1.1,23.5,1.7,0.4,1.2,,0.8,,0.2,0.1,0.7,0.4,1.3,,0.409,0.2,train
2022/3/15 6:00,23.7,8.5,34.8,23,2.8,41,5.3,1.2,3.2,,1.3,,1,0.9,1,1.4,3.5,,0.702,0.6,train
2022/3/15 7:00,42.8,21.5,64.9,53.1,6.1,87.5,16.4,3.2,10.3,2.946,4.6,3.648,1.9,2.8,2.8,4.4,9.3,5.696,3.282,2.5,train
2022/3/15 8:00,60.2,28.9,93,69.2,9.4,122.8,24.9,5,13,4.28,8.4,5.26,3.6,5.5,5,7.2,16,9.66,5.202,3.7,train
2022/3/15 9:00,76.1,31.4,92.1,68.1,9.7,124.4,24.7,3.8,11,4.978,9.1,6.148,3.5,4.8,3.5,8.3,15.4,8.948,5.424,3.8,train
2022/3/15 10:00,51.6,30.3,88.2,60.4,7.1,120.3,22,3.7,10.5,4.636,8.3,4.54,3.3,4.8,2.9,8.1,13,8.452,4.76,2.6,train
2022/3/15 11:00,52.5,29.1,88,55.4,8.4,112.9,22.3,3.6,10.5,4.004,9.4,4.86,3.3,4.4,3,8.5,12.8,8.612,5.298,2.8,train
2022/3/15 12:00,53.1,28.7,91.3,55.9,7.8,111,22.5,3.1,9.9,3.76,8.9,4.916,3.1,4.4,3.7,7,13.6,8.408,5.168,3.2,train
2022/3/15 13:00,42.8,21.9,71.9,45.2,5,89.8,15.5,2.6,7.6,2.696,6.2,3.624,2.6,3.6,2.6,5.6,10.6,7.28,3.26,2.3,train
2022/3/15 14:00,30.9,15.2,53.6,25.3,3.6,66,12.2,1.8,5.1,1.484,4.8,2.428,2,2.3,2.1,3.6,7.1,4.46,2.7,1.6,train
2022/3/15 15:00,33,15.1,56.2,28.4,4.5,68.4,11.1,1.5,4.7,1.528,4.4,2.464,2.4,2.3,1.9,3.1,7.2,5.056,2.212,2,train
2022/3/15 16:00,36.7,18.5,64.3,34.8,4.6,76.2,14,1.5,5.1,2.094,5.8,2.736,2.3,2.1,2,3.5,7.7,6.252,2.66,2.2,train
2022/3/15 17:00,49.3,24.8,75,52.9,5.7,93.6,17.6,2.4,7.9,2.41,6.4,3.152,2.9,2.8,2.3,6.6,9.8,6.484,3.446,2.7,train
2022/3/15 18:00,55.1,27.7,89.6,67.9,8.3,112.6,23.8,3.2,11,3.928,8.9,6.048,3.5,4.4,4,8.1,14.5,8.924,4.276,3.1,train
2022/3/15 19:00,66,33.7,99.3,79.6,8.5,122.5,26.3,3.7,11.1,4.232,10.2,5.808,4.1,4.4,3.6,8.2,16.5,10.712,4.906,2.8,train
2022/3/15 20:00,69.9,36.5,111.1,69.4,8.8,143.5,29.1,4,13.1,4.652,11,6.064,4.5,5.6,3.6,9.6,15,13.272,5.368,3.4,train
2022/3/15 21:00,73.4,45,126,82,11.1,160.5,36.6,4.8,15.7,7.112,12.7,9,6,6.8,5,11.8,19.1,13.04,7.806,4.1,train
2022/3/15 22:00,69.9,40.2,118.7,82.6,10.9,148.3,32.8,4.4,17.6,7.538,12.5,7.16,4.6,8.2,4.5,10.8,19.4,12.648,6.596,4,train
2022/3/15 23:00,51.8,33.2,86.8,88.2,6.6,106.2,23.1,2.7,10,4.282,9.3,4.976,3.6,4.9,3.5,7.4,12.6,10.056,3.9,2.7,train
2022/3/16 0:00,34.1,15.4,55.2,36.8,3.9,59.9,11.6,1.4,4.3,2.516,4.2,2.76,2.3,2.8,2.3,5,6.5,5.468,2.15,1.3,train
2022/3/16 1:00,20.8,8.2,34.7,19.8,2.1,34.6,4.9,0.4,1.8,0.941,2.1,1.432,0.9,1.3,1.1,2.3,4,2.788,1.008,0.8,train
2022/3/16 2:00,15.2,5.5,27.3,14.4,1.5,23.5,3.1,0.4,1.5,0.587,1,0.664,0.8,0.9,0.6,1.5,1.8,1.582,0.32,0.6,train
2022/3/16 3:00,12.8,3.3,23.6,11.6,1,20.9,2.4,0.3,1.1,0.133,0.7,0.226,0.2,0.3,0.2,1.2,0.9,0.882,0.401,0.1,train
2022/3/16 4:00,12,2.8,23.2,11.6,1,20,2.2,0.1,1,0.102,1,0.225,0.2,0.2,0.2,1.2,0.6,0.623,0.215,0.1,train
2022/3/16 5:00,15,3.6,22.6,13,1,22,1.7,0.2,1,0.151,0.5,0.244,0.2,0.2,0.3,1.4,1.1,0.72,0.452,0.2,train
2022/3/16 6:00,24.7,8.3,32.4,20.8,2.3,38.4,4.3,0.8,2.5,0.444,1.2,1.647,0.8,0.7,0.7,1.9,2.5,2.032,0.876,0.6,train
2022/3/16 7:00,41.1,18.7,61.5,48,6.1,82.9,14.6,2.3,8.5,2.24,3.8,3.612,3.7,2.4,2.7,4.2,8.4,5.096,3.104,1.9,train
2022/3/16 8:00,54.5,28.8,83.1,62.8,8.9,119.6,22.7,4.1,11.7,3.98,7.6,4.892,6.2,3.9,3,7.4,13.5,9.256,4.774,3.1,train
2022/3/16 9:00,55.1,28.5,91.4,62.1,8.5,112.7,24.6,3.8,11.4,4.624,9.1,5.296,6.6,4.3,3.7,7.8,15,9.296,5.252,3.8,train
2022/3/16 10:00,46.2,24.3,83.9,53.9,7.1,101.9,19.3,2.7,7.6,3.584,8.8,4.8,3.2,3.5,2.9,7.2,11.2,8.572,3.89,3.1,train
2022/3/16 11:00,51.2,25.3,81.9,54.8,7.5,105.1,20.1,2.9,8.5,3.546,7.5,4.34,3,3.8,3.1,7.8,12.2,7.976,4.122,3.1,train
2022/3/16 12:00,50.6,25.7,80.2,54.6,6.8,103.5,21,2.6,9.3,3.882,8,4.472,2.9,4.2,3.1,5.9,12,7.964,4.276,3.5,train
2022/3/16 13:00,38.3,21,64.6,44,5.1,76.6,14.9,2.1,6.4,2.248,5,3.128,2.3,3.1,2.4,4.3,8.7,6.504,2.74,2.6,train
2022/3/16 14:00,26.9,14.3,52.5,24.1,3.8,55.9,11.3,1.6,4.4,2.06,4.4,1.756,1.9,3.1,1.9,3,7.4,4.444,2.042,1.8,train
2022/3/16 15:00,31.2,15.8,53.3,29.4,4.2,62.7,11,1.6,4.4,1.65,4.1,2.016,1.9,2.1,2,3.4,6.9,4.316,2.31,1.9,train
2022/3/16 16:00,35.8,15.9,58.6,33.2,3.7,68.2,11.9,1.6,4.9,1.63,5,2.76,2.5,2.4,2.1,4.1,7.2,4.828,2.51,1.8,train
2022/3/16 17:00,44.4,22.3,72.2,53.8,5.7,88.2,17.1,2.4,8.1,2.268,7.1,3.776,3.1,4.4,2.9,6.8,9.8,7.084,3.182,2.3,train
2022/3/16 18:00,55.6,30.2,85.2,70.3,7.2,106.4,21.6,3.2,9,3.528,8.3,4.844,3.2,4.5,3.7,7.3,13,8.224,4.082,2.5,train
2022/3/16 19:00,60.8,31,85.7,73.3,8.3,115.9,24.7,3.9,10.3,4.814,9.6,4.852,3.5,5.1,3.2,9.1,14.6,10.928,4.85,2.1,train
2022/3/16 20:00,67.9,39.4,101.8,68,7.8,133.1,27.1,4.1,12.3,5.634,9.9,6.464,4.7,6.7,3.8,9,17,12.316,5.126,3.6,train
2022/3/16 21:00,73.8,47.1,125.7,81.1,11,169.4,36.9,4,16.9,6.684,13.6,8.032,5.6,7.3,5,9.8,19.9,14.388,6.214,4.1,train
2022/3/16 22:00,70.9,41.7,121.4,83.8,11.1,158.5,34.1,4.4,15.9,5.892,12.5,7.276,4.4,6.5,4.4,10.3,19,13.296,7.22,3.8,train
2022/3/16 23:00,53.7,29.8,86.4,88.7,7.3,107.5,23.5,2.9,9.4,3.952,9.7,4.332,3.3,3.8,3,7.7,12.9,9.672,4.752,2.8,train
2022/3/17 0:00,31.3,14.5,57.2,37.4,3.4,60.8,11.2,1.7,4.9,1.716,5.4,3.636,2.6,2.3,2.1,10.2,6.4,5.408,2.384,2,train
2022/3/17 1:00,20.7,7.2,34.5,21.7,2.4,34.8,5,0.4,2.6,0.661,2.6,0.728,1.2,1.1,1.3,,3,2.052,0.818,0.9,train
2022/3/17 2:00,14.7,4.8,26.3,14.6,1.5,25.2,3.4,0.3,1.3,0.533,1.8,0.496,0.5,0.5,0.9,,2.6,1.168,0.294,0.4,train
2022/3/17 3:00,13,3,22.6,12.4,1,22.1,3,0.3,1,0.118,1.2,0.7,0.2,0.2,0.2,,1.1,0.731,0.442,0.2,train
2022/3/17 4:00,12.3,3,21,12.7,1,21.6,2.4,0.2,0.9,0.255,0.8,0.112,0.5,0.2,0.2,,0.9,0.427,0.14,0.2,train
2022/3/17 5:00,14.7,3.2,23.2,13,1.1,24.1,2.7,0.3,1,0.171,0.8,0.266,0.4,0.2,0.5,,1.1,0.785,0.276,0.1,train
2022/3/17 6:00,23.7,7.5,30.7,21.3,2.2,37.8,5.4,0.7,2.5,0.639,1.3,1.098,0.7,0.9,1.1,,3.2,1.539,0.744,0.7,train
2022/3/17 7:00,41,18.8,58.7,46.8,5.3,84.5,16.2,2.1,8.8,2.26,4.5,3.14,1.9,2.4,2.3,4.2,8.2,4.952,2.874,1.8,train
2022/3/17 8:00,52.6,27.2,85.3,64.9,8.1,117.1,22.8,4.3,11.6,4.176,7.3,5.424,3.1,4.1,3.5,6.7,13.8,26.376,24.512,3.3,train
2022/3/17 9:00,57.4,28.5,90.7,66.6,9.4,122.8,24.9,4.2,10.8,4.514,8.5,6.544,3.9,4.8,4.1,8,14.1,,,3.2,train
2022/3/17 10:00,53.6,26,80.9,58.5,8.1,99.3,22.8,3.5,8.9,4.612,8,4.984,3.1,4.2,3.9,7.4,12.7,,,2.4,train
2022/3/17 11:00,57,28,87.9,55.6,8,107.1,21.4,3.4,9.2,3.686,8.4,5,3,4.5,3.4,7.9,12.8,8.088,,2.5,train
2022/3/17 12:00,57.1,29.8,86.8,56,8.1,112.2,21.3,3.5,10.1,4.116,8.5,5.384,3.4,4.3,3.3,7.5,13.8,8.96,,3.3,train
2022/3/17 13:00,46.2,23.3,69.9,43.6,5.4,92.5,15.4,2.3,7.1,2.836,6.2,3.604,2.4,4.1,2.2,5.5,9.5,6.748,3.458,2.3,train
2022/3/17 14:00,38.2,14.7,54.7,28.3,4.9,64.2,11.6,1.9,4.8,2.288,4.4,2.116,2.4,2.7,2.2,4,8,4.112,2.882,1.7,train
2022/3/17 15:00,40.6,16.3,59,30.1,4.5,67.9,10.2,2.1,5.4,1.836,4.1,2.272,2,2,1.9,3.9,8.3,3.964,2.572,1.8,train
2022/3/17 16:00,42.2,22.9,58.4,35,4.2,78,13.3,2.2,6.3,2.274,3.8,2.536,1.9,2.8,2.2,4.5,8.1,5.432,3.248,1.8,train
2022/3/17 17:00,53.7,25.8,74.9,56,5.7,92.2,18.3,2.9,7.7,2.894,6,3.52,3.1,3.6,2.3,5.5,10.8,7.008,3.472,2.4,train
2022/3/17 18:00,57.6,28.6,85.5,72.5,8.1,108.4,22.5,3.2,10.8,3.902,8.4,5.172,3.5,5.1,3.5,8.3,14,10.088,4.272,2.7,train
2022/3/17 19:00,66.7,34.2,88.8,78.7,8.7,126.8,25.4,3.5,10.4,3.51,9.7,5.644,3.7,5.6,3.4,8.2,15.5,11.788,5.016,2.9,train
2022/3/17 20:00,139.3,40.8,110.4,72.3,9.7,148,29.1,4.9,12.9,5.412,12.4,6.716,5.1,6.9,3.9,9.4,18.1,12.68,6.328,3.6,train
2022/3/17 21:00,73,46.7,129.1,83.7,11,163.8,36,5.4,16.4,7.088,11.8,7.504,5.3,7.6,5.5,11.6,19.5,12.764,7.528,4.1,train
2022/3/17 22:00,70.3,41.2,122.6,80.2,9.4,148.7,35.3,3.6,15.7,6.98,12.1,7.628,4.7,7.1,4.2,12.1,19.3,12.568,6.956,4.1,train
2022/3/17 23:00,57.8,31.2,93.6,89.9,7.1,105.6,21.1,2.6,9.5,4.082,7.7,4.568,3.8,4.2,3,7.5,14,10.516,3.908,3.2,train
2022/3/18 0:00,38.3,16.1,55.3,36.1,3.7,66.5,11.8,1.6,4.8,3.738,4.6,2.672,2.3,2.5,2.3,4.4,6.6,10.031,1.86,1.6,train
2022/3/18 1:00,24,10.2,35.1,20.6,2.4,38,5.8,0.8,1.8,,2.6,1.56,1.4,0.9,1.7,2.5,3.8,,1.332,0.7,train
2022/3/18 2:00,18,5.6,27.4,13.8,1.4,26.4,3.2,0.3,1.3,,1.4,0.788,1,0.4,0.3,1,2,,0.652,0.5,train
2022/3/18 3:00,14.6,3.5,22.5,12.1,1,22.4,3,0.2,1.1,0.152,0.7,0.347,0.3,0.2,0.2,1.3,1,1.017,0.318,0.4,train
2022/3/18 4:00,14.3,3.9,21.8,11.7,1,21.2,1.8,0.2,0.8,0.259,0.7,0.311,0.2,0.1,0.2,0.5,0.9,0.533,0.419,0.1,train
2022/3/18 5:00,17.2,4.3,21.8,13,1.1,22.1,2.1,0.4,1.2,0.142,0.5,0.287,0.3,0.5,0.1,0.5,1.1,0.726,0.629,0.1,train
2022/3/18 6:00,22.9,8.4,30.4,20,2.4,38.4,4.9,1,2.9,0.451,1.3,0.763,0.7,1.1,1,1.2,2.7,1.425,1.205,0.5,train
2022/3/18 7:00,40.5,20,55.4,46.6,5.7,79.6,14.6,2.4,8.1,2.26,4.2,3.268,2.3,2.5,1.9,3.6,8.2,5.084,2.858,1.9,train
2022/3/18 8:00,26.2,29,83,64.4,9.2,118.3,23.5,3.5,11.5,4.31,7.7,5.224,3.4,4.1,3.4,7.4,13.6,8.064,5.4,2.8,train
2022/3/18 9:00,58.3,30.2,88.6,60.2,8.1,114.2,23.4,4,11,4.13,8.7,5.192,3.8,4.2,3.1,7.8,15,9.28,5.122,3.1,train
2022/3/18 10:00,44.6,25.9,82.1,58.4,6.5,99.4,20.1,3.1,8.3,3.392,9,4.844,3.5,4.6,2.8,5.7,12,8.704,3.426,2.9,train
2022/3/18 11:00,51.1,27.8,83.5,56.8,7.9,105.4,22.8,3.2,10,3.788,9,4.728,3.4,4.2,2.9,7.2,13.5,8.588,4.594,3,train
2022/3/18 12:00,52.2,29.1,84.1,57.3,7.3,108.6,20.8,3,9.8,4.086,8.6,4.364,3.5,4.9,3.1,7.3,14.2,7.892,4.18,3.1,train
2022/3/18 13:00,42,26.5,69.7,43.7,4.8,87.8,15.5,2.7,6.3,2.888,6.6,3.312,2.1,3.6,2.4,5,10.9,6.108,3.042,2.3,train
2022/3/18 14:00,33,17.8,52.2,26.5,4.2,64.4,10.4,1.6,4.6,1.637,5,2.848,1.8,2.2,1.8,3.6,9,4.56,2.796,1.4,train
2022/3/18 15:00,35.4,16.5,51.5,30.9,4.3,68,10.6,1.9,5,1.516,4.4,2.904,1.7,2.1,1.9,1.8,8.1,4.404,2.522,1.7,train
2022/3/18 16:00,37.7,17.3,59.3,36.2,4.2,78.7,13,1.9,5.2,1.638,4.7,2.928,2.1,2.1,2,5.7,7,5.112,2.63,2.2,train
2022/3/18 17:00,48.1,23.6,72.6,57.9,5.6,91,18.6,2.5,8.1,2.584,7.4,4.264,4,3.5,2.1,6.5,10.9,6.904,3.324,2.4,train
2022/3/18 18:00,54.8,29.9,84,71.5,8.3,107.6,21.5,3.4,10.2,4.13,8.8,4.552,3.8,4.4,3.3,7.2,13.1,8.232,4.158,2.5,train
2022/3/18 19:00,60.2,33.2,95.8,80.2,8.4,116.6,24.5,4.1,11,3.896,9.3,5.236,4.7,4.8,3.4,9,14.9,11.892,4.966,2.2,train
2022/3/18 20:00,69.2,40.7,102.2,68.2,8.4,128.5,27.5,4.4,12.6,6.23,9.6,6.676,5.3,6.4,4.2,10.1,16.9,11.88,7.036,3,train
2022/3/18 21:00,72.3,43.5,126.4,81.4,11.4,160.4,33.1,4.4,15.9,5.918,13,8.716,5.1,8.2,5.2,11.2,20.4,13.54,7.346,3.7,train
2022/3/18 22:00,70.5,40.5,117,81.2,10.4,163.5,34.6,4.4,15.9,6.638,11.1,6.148,4.9,6.7,5.1,10.3,17.9,13.328,6.812,4.2,train
2022/3/18 23:00,53.9,30.5,90.8,90.3,6.7,116.7,22.1,3.2,10.4,4.542,8.3,4.816,3.7,4.2,3.1,7.3,13.3,11.616,4.336,3,train
2022/3/19 0:00,31.4,15.6,54.8,38.3,3.8,63.4,10.9,1.7,4.8,1.836,6,2.312,1.9,3.7,2.4,4.6,7.4,4.928,2.438,1.6,train
2022/3/19 1:00,20,9.2,36.4,22.3,2.8,37.2,5.3,0.4,2,1.121,2.4,1.052,1.7,2.1,1.3,2,3.4,2.748,1.332,0.5,train
2022/3/19 2:00,15.5,5.5,25.2,16,1.4,25.2,3.5,0.4,1.9,0.306,1,0.824,0.5,0.4,0.6,1.2,2.2,1.402,0.355,0.4,train
2022/3/19 3:00,12.8,3.9,23.2,12,0.9,22,1.9,0.2,0.7,0.282,0.9,0.464,0.2,0.2,0.3,1,1.6,0.819,0.33,0.3,train
2022/3/19 4:00,12.2,3.4,22.3,12.5,1,20.4,1.9,0.2,1,0.172,0.8,0.216,0.4,0.2,0.5,0.5,1,0.933,0.22,0,train
2022/3/19 5:00,15.6,4,21.3,13.4,1,22.4,2,0.2,0.9,0.089,0.8,0.431,0.4,0.3,0.9,0.6,1.1,0.772,0.414,0.2,train
2022/3/19 6:00,24.9,6.9,30.3,20.7,1.8,36.1,4.3,0.7,2.5,0.515,1.1,0.844,0.8,0.6,1.1,1.4,2.7,1.864,0.612,0.5,train
2022/3/19 7:00,35,16.6,51.7,39.1,4.6,72.9,10.7,1.9,6.1,1.928,3.7,2.384,1.9,2.2,1.7,2.5,6.6,3.96,2.046,1.3,train
2022/3/19 8:00,49.2,25.5,75,57.3,6.8,106.1,19.7,3,10.8,2.992,5.3,4.3,2.8,3,2.8,5.6,11.2,7.512,3.652,1.8,train
2022/3/19 9:00,58.4,30.4,92.3,69.5,9,122.7,26.1,4.6,11.4,5.32,9.3,5.112,3.7,4.4,3.3,7.3,14.8,10.08,4.994,2.5,train
2022/3/19 10:00,59.4,31.6,90.8,68.5,9.5,124.3,28,4.4,11.2,4.622,9.2,5.792,3.1,6.2,3.7,7.6,14.7,10.376,5.68,3.2,train
2022/3/19 11:00,58.9,31.7,90.3,62,9.2,123.7,24.9,3.7,11.9,4.218,9.8,5.4,3.9,5.2,3.4,8.2,14.6,9.876,5.966,3.5,train
2022/3/19 12:00,55.8,29.3,88.7,57.7,7.9,115.5,22,3,9.9,3.944,8.6,4.72,3.6,4.8,3.7,7.5,14.4,8.444,4.606,2.9,train
2022/3/19 13:00,43,24.2,73.5,47.8,6.5,97.1,17.4,2.5,7.4,2.82,6.5,3.76,2.5,3.7,2.2,5.9,10.6,6.58,3.182,2.6,train
2022/3/19 14:00,32.3,17.6,56.1,27.1,5.3,72.8,12.8,1.9,4.5,1.726,4.7,2.892,2.3,2.5,1.9,4.3,8.1,4.708,3.594,2,train
2022/3/19 15:00,31.9,17.3,54.5,30.7,4.5,75.1,11.9,1.9,5,1.704,4.9,3.04,2.5,2.6,1.8,3.9,8.7,5.016,3.028,2,train
2022/3/19 16:00,37.8,19.4,62.5,35.8,4.6,77.1,12.5,2,5.6,2.564,5.7,4.16,3.6,2.5,1.9,4.4,9.3,6.056,3.312,2.3,train
2022/3/19 17:00,48.3,25.3,75.1,54.3,6.2,98.6,16.9,3.3,7.2,3.098,7.2,3.916,3.9,3.6,2.3,6.7,10.8,8.088,4.036,2.6,train
2022/3/19 18:00,55.2,30.1,85.4,70.7,7.7,116.2,21,3.4,9.1,3.902,8.9,4.684,3.6,4.2,3.5,7.3,14.2,9.128,4.582,2.8,train
2022/3/19 19:00,64.4,36,97,77.5,8.9,128.9,25.4,3.4,11.1,4.42,9.8,5.228,4.4,6,4.5,8.5,15.6,12.108,4.64,3.2,train
2022/3/19 20:00,70.6,38,112,71.1,8.8,146.9,27,4.2,12,5.478,10.8,6.104,4.1,7,4,9.8,16.6,12.516,6.146,3.5,train
